Order ID,Date,Region,Salesperson,Category,Product,Units Sold,Unit Price,Revenue,Discount,Profit
ORD125368,9/20/2024,North,Grace,Furniture,Sofa,17,301.43,5124.31,0.02,3273.09
ORD899474,1/29/2025,East,Yaw,Stationery,Pen,8,589.67,4717.36,0.22,2576.17
ORD467358,2/18/2023,West,Priscilla,Stationery,Marker,8,47.88,383.04,0.1,249.37
ORD428229,3/7/2025,North,Stephen,Electronics,Camera,16,1601.87,25629.92,0.19,14562.22
ORD700838,11/2/2023,South,Anita,Stationery,Pencil,23,37.3,857.9,0.02,625.01
ORD666510,7/31/2024,West,Anita,Stationery,Marker,7,290.56,2033.92,0.02,1647.94
ORD159132,7/27/2023,North,Richard,Stationery,Pen,38,760.73,28907.74,0.13,19153.95
ORD387605,11/29/2025,West,Kwame,Furniture,Sofa,47,1083.73,50935.31,0.23,26467.31
ORD453293,10/29/2023,East,Stephen,Clothing,Dress,11,969.36,10662.96,0.04,6437.94
ORD105987,8/11/2024,North,Josephine,Groceries,Oil,6,690.54,4143.24,0.03,2974.08
ORD838533,6/2/2024,West,Richard,Electronics,Laptop,27,1276.89,34476.03,0.19,21204.16
ORD860265,9/24/2023,North,Anita,Stationery,Marker,18,1437.73,25879.14,0.01,18385.1
ORD832458,2/7/2023,West,Anita,Furniture,Sofa,2,682.52,1365.04,0.26,756.82
ORD744509,10/20/2023,West,Ama,Groceries,Milk,30,545.31,16359.3,0.18,9658.25
ORD850402,9/11/2023,South,Emmanuel,Stationery,Notebook,25,1393.83,34845.75,0.09,21590.08
ORD297384,10/12/2024,West,Priscilla,Electronics,Tablet,42,310.53,13042.26,0.19,7455.7
ORD219715,11/23/2023,North,Sarah,Furniture,Cabinet,28,1980.26,55447.28,0.28,29196.99
ORD720699,3/12/2025,South,Sarah,Electronics,Tablet,5,859.92,4299.6,0.09,2732.17
ORD981753,5/26/2025,West,Daniel,Furniture,Chair,50,141.93,7096.5,0.07,5024.45
ORD988854,4/19/2025,South,Grace,Clothing,Jeans,22,1438.29,31642.38,0.09,25659.88
ORD557070,7/26/2024,North,Grace,Furniture,Cabinet,35,1003.17,35110.95,0.02,23229
ORD432178,11/16/2024,West,Kofi,Stationery,Pencil,48,1509.94,72477.12,0.09,57774.88
ORD930434,10/17/2025,West,Michael,Electronics,Laptop,45,1700.76,76534.2,0.03,60526.22
ORD698419,9/20/2025,North,Ama,Stationery,Marker,17,1867.42,31746.14,0.06,23674.37
ORD237261,3/30/2025,North,Kofi,Stationery,Marker,36,295.73,10646.28,0.02,8879.31
ORD736976,6/3/2025,West,Yaw,Electronics,Smartphone,32,1605.41,51373.12,0.02,32212.63
ORD529446,2/7/2025,North,Ama,Furniture,Chair,11,506.47,5571.17,0.19,3376.75
ORD849657,8/23/2024,East,Kwame,Electronics,Laptop,26,551.23,14331.98,0.09,10176.92
ORD262281,10/3/2025,North,Kwame,Stationery,Marker,20,300.85,6017,0.04,3599.03
ORD168989,11/5/2024,South,Evelyn,Clothing,Jacket,26,335.75,8729.5,0.06,5656.62
ORD821128,4/12/2023,South,Kofi,Groceries,Bread,6,590.08,3540.48,0.27,2126.69
ORD372282,6/3/2025,South,Ama,Stationery,Pen,26,1047.96,27246.96,0.18,18463.77
ORD136508,8/20/2023,North,Sarah,Furniture,Cabinet,50,435.52,21776,0.07,18091.92
ORD814972,7/19/2025,East,Priscilla,Groceries,Milk,21,1723.55,36194.55,0.15,18599.99
ORD251446,5/16/2023,North,Yaw,Groceries,Rice,31,1678.87,52044.97,0.19,29013.83
ORD251459,7/1/2023,West,Emmanuel,Stationery,Marker,39,1015.83,39617.37,0.01,33907.77
ORD631332,4/23/2023,North,Ama,Clothing,Jeans,26,1651.59,42941.34,0.21,20809.21
ORD140193,11/25/2024,East,Kofi,Furniture,Cabinet,10,695.95,6959.5,0.07,4686.46
ORD664792,11/1/2023,South,Anita,Stationery,Pen,16,1415.51,22648.16,0.24,15004.65
ORD962950,9/2/2024,East,Stephen,Clothing,Jeans,49,982.26,48130.74,0.16,32430.21
ORD348277,5/12/2023,West,Kofi,Electronics,Smartphone,35,59.32,2076.2,0.19,1215.65
ORD134040,11/4/2025,North,Kwame,Furniture,Desk,2,128.92,257.84,0.02,171.42
ORD341890,7/29/2023,West,Grace,Stationery,Pen,27,834.31,22526.37,0.27,10132.06
ORD459028,9/7/2023,North,Josephine,Clothing,Dress,30,609.31,18279.3,0.26,8198.03
ORD302895,2/4/2023,North,Anita,Electronics,Smartphone,15,104.55,1568.25,0.11,1176.49
ORD857129,1/23/2023,West,Priscilla,Furniture,Chair,20,1115.91,22318.2,0.24,10755.24
ORD137046,1/26/2025,West,Richard,Electronics,Laptop,21,342.89,7200.69,0.04,5684.56
ORD311155,12/3/2023,West,Kofi,Groceries,Bread,30,43.14,1294.2,0.22,675.66
ORD938236,7/24/2024,North,Sarah,Electronics,Tablet,10,534.66,5346.6,0.13,3252.42
ORD638182,12/25/2023,West,Ama,Furniture,Desk,37,171.37,6340.69,0.03,4920.25
ORD277603,3/26/2023,North,Priscilla,Clothing,Jeans,28,1033,28924,0.18,14432.85
ORD473377,5/7/2025,West,Ama,Furniture,Sofa,16,30.85,493.6,0.15,328.69
ORD682232,2/11/2023,South,Emmanuel,Clothing,Dress,46,991.09,45590.14,0.22,25782.71
ORD687687,10/31/2024,South,Evelyn,Clothing,Jacket,11,1859.07,20449.77,0.22,10165.6
ORD818409,3/4/2025,South,Richard,Stationery,Marker,9,1321.95,11897.55,0.21,7203.71
ORD173027,4/1/2025,South,Ama,Furniture,Sofa,50,858.78,42939,0.11,27359.6
ORD281096,9/19/2025,North,Grace,Electronics,Tablet,36,739.17,26610.12,0.15,18124.04
ORD559649,1/27/2024,South,Richard,Furniture,Cabinet,9,1662.53,14962.77,0.12,8953.37
ORD723726,7/9/2024,East,Anita,Clothing,Jeans,19,937.36,17809.84,0.11,11930.64
ORD511509,12/16/2025,North,Daniel,Stationery,Notebook,32,745.53,23856.96,0.18,15904.67
ORD825550,10/30/2023,North,Richard,Clothing,T-shirt,1,1124.4,1124.4,0.27,512.04
ORD773082,5/30/2024,North,Richard,Electronics,Smartphone,24,1273.24,30557.76,0.19,20804.58
ORD697356,2/13/2023,North,Richard,Stationery,Notebook,19,657.98,12501.62,0.09,8546.45
ORD537095,9/30/2023,South,Richard,Furniture,Sofa,22,1169.65,25732.3,0.05,18100.56
ORD193907,10/25/2023,East,Daniel,Groceries,Milk,46,819.06,37676.76,0.29,23740.77
ORD360200,12/31/2025,West,Michael,Clothing,Jacket,15,1580.6,23709,0.06,16411.61
ORD475718,10/10/2023,North,Michael,Electronics,Laptop,25,1497.42,37435.5,0.24,17175.64
ORD433510,6/25/2024,North,Yaw,Groceries,Bread,32,563.52,18032.64,0.11,10153.43
ORD838163,1/19/2023,South,Richard,Groceries,Milk,3,820.65,2461.95,0.11,1704.96
ORD121897,6/5/2023,East,Anita,Furniture,Sofa,45,1191,53595,0.07,43476.22
ORD926508,8/10/2025,West,Emmanuel,Groceries,Bread,41,334.51,13714.91,0.03,9687.32
ORD891224,8/23/2023,South,Sarah,Clothing,T-shirt,46,618.9,28469.4,0.02,17949.43
ORD851719,8/5/2024,North,Sarah,Groceries,Rice,24,1509.62,36230.88,0.06,20598.22
ORD228532,2/8/2023,East,Evelyn,Clothing,Jacket,42,1707.97,71734.74,0.28,41199.78
ORD725705,1/9/2025,South,Evelyn,Groceries,Rice,40,1974.34,78973.6,0.04,47115.47
ORD473740,10/30/2023,North,Yaw,Clothing,Dress,5,1884,9420,0.15,5050.77
ORD242306,9/27/2025,North,Daniel,Clothing,T-shirt,9,1612.44,14511.96,0.13,7704.26
ORD389340,2/15/2025,North,Kwame,Stationery,Marker,28,327.9,9181.2,0.27,4310.6
ORD430409,9/7/2024,South,Sarah,Clothing,Jeans,47,809.41,38042.27,0.09,30940.36
ORD997006,6/18/2025,South,Josephine,Electronics,Smartphone,8,874.88,6999.04,0.06,5457.69
ORD533114,10/9/2024,East,Anita,Stationery,Notebook,37,246.22,9110.14,0,5585.32
ORD786888,1/26/2023,West,Richard,Stationery,Pen,29,620.85,18004.65,0.03,10808.65
ORD632277,8/23/2025,South,Ama,Groceries,Oil,12,1731.22,20774.64,0.06,11971.75
ORD974712,10/9/2023,South,Emmanuel,Furniture,Cabinet,41,453.98,18613.18,0.12,11774.82
ORD388378,11/20/2024,South,Anita,Stationery,Pencil,26,1919.37,49903.62,0.27,27861.13
ORD322179,6/8/2024,North,Kofi,Groceries,Bread,17,1090.56,18539.52,0.11,10637.95
ORD237622,10/17/2023,North,Richard,Stationery,Pen,9,1201.81,10816.29,0.05,8967.38
ORD128157,1/28/2023,West,Grace,Electronics,Camera,28,641.91,17973.48,0.18,12335.79
ORD706361,8/7/2024,West,Anita,Furniture,Sofa,31,664.03,20584.93,0.19,11627.24
ORD658916,8/20/2023,North,Ama,Groceries,Milk,13,1063.08,13820.04,0.23,8032.42
ORD586156,10/31/2024,East,Evelyn,Stationery,Notebook,17,1850.29,31454.93,0.03,23264.66
ORD891015,11/29/2025,East,Yaw,Stationery,Pencil,3,684.93,2054.79,0.27,1100.07
ORD387815,10/25/2024,South,Sarah,Furniture,Cabinet,6,479.61,2877.66,0.03,2389.17
ORD411701,2/20/2023,East,Josephine,Furniture,Desk,2,1158.26,2316.52,0.13,1287.53
ORD524590,1/21/2025,South,Ama,Clothing,Dress,27,470.72,12709.44,0.27,5946.28
ORD166441,5/26/2023,North,Emmanuel,Groceries,Milk,39,1885.6,73538.4,0.12,53404.6
ORD609964,11/11/2025,South,Kwame,Groceries,Bread,8,805.24,6441.92,0.08,5130.45
ORD468832,8/11/2024,North,Kwame,Clothing,T-shirt,6,1502.27,9013.62,0.16,5330.22
ORD719265,4/17/2025,East,Richard,Groceries,Oil,38,1451.69,55164.22,0.07,30793.86
ORD393827,1/20/2023,South,Priscilla,Furniture,Cabinet,27,172.56,4659.12,0.09,2869.58
ORD375651,1/9/2023,North,Kwame,Electronics,Tablet,46,1986.36,91372.56,0.25,54880.93
ORD772631,4/17/2025,South,Richard,Electronics,Camera,44,462.84,20364.96,0.21,11671.15
ORD894847,8/7/2023,East,Kofi,Stationery,Marker,16,1685.91,26974.56,0.03,22438.72
ORD575546,2/11/2025,East,Josephine,Furniture,Cabinet,38,1439.62,54705.56,0.09,30694.45
ORD351969,12/10/2025,West,Michael,Electronics,Smartphone,16,1679.04,26864.64,0.24,15143.91
ORD548877,8/15/2025,East,Grace,Furniture,Cabinet,11,253.51,2788.61,0.24,1755.23
ORD173843,9/7/2023,North,Stephen,Groceries,Rice,9,1020.84,9187.56,0.2,5824.37
ORD142981,6/17/2025,East,Priscilla,Clothing,Jeans,39,1408.47,54930.33,0.09,38211.99
ORD757413,9/17/2025,West,Stephen,Clothing,Jeans,44,522.15,22974.6,0.07,18669.74
ORD948670,11/2/2025,South,Priscilla,Stationery,Notebook,46,911.73,41939.58,0.24,25523.79
ORD341485,9/2/2025,North,Daniel,Electronics,Laptop,34,1621.78,55140.52,0.07,34972.87
ORD807418,5/17/2023,West,Stephen,Electronics,Tablet,3,1451.08,4353.24,0.03,2943.8
ORD694183,2/28/2025,West,Anita,Stationery,Pen,20,535.52,10710.4,0.25,6184.36
ORD193953,10/2/2025,West,Stephen,Clothing,Dress,39,1056.16,41190.24,0.11,23069.29
ORD337053,7/8/2025,South,Kofi,Stationery,Notebook,14,1610.77,22550.78,0.24,10537.02
ORD635259,9/26/2025,North,Yaw,Groceries,Bread,37,1579.81,58452.97,0.1,33521.81
ORD401668,6/14/2025,East,Kwame,Furniture,Chair,5,1008,5040,0.25,2954.59
ORD366154,5/26/2023,East,Sarah,Clothing,Jacket,49,478.32,23437.68,0.15,13210.42
ORD179310,11/27/2024,West,Kwame,Groceries,Rice,14,320.19,4482.66,0.27,2144.13
ORD881775,6/8/2025,South,Kofi,Electronics,Camera,16,1629.23,26067.68,0.05,19030.03
ORD105934,9/6/2025,North,Anita,Groceries,Milk,46,1488.47,68469.62,0.22,33422.38
ORD416431,10/2/2023,North,Emmanuel,Clothing,Jacket,41,1924.47,78903.27,0.25,46012.3
ORD647371,5/22/2023,North,Ama,Clothing,Jacket,7,1019.68,7137.76,0.11,5445.15
ORD547616,5/18/2023,East,Evelyn,Furniture,Sofa,27,1411.58,38112.66,0.08,30915.3
ORD752984,9/13/2025,West,Sarah,Groceries,Milk,35,1583.01,55405.35,0.09,44969.06
ORD850376,8/22/2025,East,Emmanuel,Furniture,Chair,24,1473.08,35353.92,0.03,28313.59
ORD349602,6/9/2024,East,Grace,Groceries,Bread,5,803.41,4017.05,0.07,2685.48
ORD220512,6/4/2024,West,Kwame,Stationery,Pen,18,1883.73,33907.14,0.04,23492.58
ORD820992,9/15/2025,West,Stephen,Stationery,Marker,46,79.85,3673.1,0.09,2753.78
ORD342274,10/10/2024,North,Kofi,Stationery,Marker,49,1463.6,71716.4,0.26,37333.13
ORD484581,10/4/2024,South,Daniel,Furniture,Chair,12,195.85,2350.2,0.02,1388.02
ORD295768,12/28/2023,East,Richard,Electronics,Camera,29,12.06,349.74,0.22,242.38
ORD364606,3/4/2023,South,Kofi,Stationery,Pencil,15,1106.65,16599.75,0,10922.14
ORD902440,10/8/2024,North,Stephen,Stationery,Pen,7,48.48,339.36,0.17,209.65
ORD369407,3/12/2024,West,Michael,Electronics,Camera,24,1101.37,26432.88,0.01,21668.13
ORD585478,6/13/2024,South,Daniel,Furniture,Desk,44,827.35,36403.4,0.29,15925.38
ORD427640,4/4/2024,North,Priscilla,Electronics,Camera,7,419.72,2938.04,0.19,1444.43
ORD185052,8/11/2023,North,Evelyn,Groceries,Oil,33,1482.98,48938.34,0.16,26336.15
ORD956085,5/8/2025,North,Yaw,Furniture,Chair,28,910.7,25499.6,0.24,14504.91
ORD615479,2/21/2023,North,Yaw,Groceries,Milk,31,1419.97,44019.07,0.2,26585.47
ORD680406,8/18/2023,South,Kwame,Clothing,Jacket,25,1783.2,44580,0.12,25541.43
ORD622737,5/29/2023,East,Evelyn,Clothing,Dress,15,853.97,12809.55,0.08,9777.68
ORD170562,3/25/2023,West,Emmanuel,Groceries,Oil,30,1344.89,40346.7,0.22,20403.92
ORD941974,1/4/2023,North,Priscilla,Groceries,Milk,4,1850.58,7402.32,0.28,3945.54
ORD131551,11/16/2023,North,Sarah,Furniture,Desk,18,644.79,11606.22,0.21,7844.37
ORD979945,2/20/2023,West,Evelyn,Furniture,Chair,19,568.84,10807.96,0.21,7288.64
ORD957599,11/23/2023,North,Richard,Stationery,Marker,5,242.35,1211.75,0.27,605.94
ORD138370,10/31/2023,East,Stephen,Electronics,Laptop,42,1718.36,72171.12,0.03,59792.41
ORD249876,8/22/2023,East,Sarah,Groceries,Bread,4,1465.56,5862.24,0.1,4120.3
ORD472622,11/23/2023,West,Yaw,Electronics,Camera,12,1671.8,20061.6,0.15,12766.71
ORD783247,4/17/2024,West,Kofi,Furniture,Chair,17,489.6,8323.2,0.29,4243.49
ORD756336,7/1/2025,West,Michael,Electronics,Laptop,43,842.38,36222.34,0.1,22144.86
ORD556282,4/18/2025,East,Emmanuel,Groceries,Rice,31,1347.2,41763.2,0.17,23114.17
ORD866855,5/12/2025,West,Daniel,Electronics,Laptop,46,1023.09,47062.14,0.02,32127
ORD609024,3/23/2025,South,Evelyn,Furniture,Chair,49,1619.93,79376.57,0.22,42975.05
ORD144010,3/15/2024,East,Richard,Electronics,Smartphone,23,1770.66,40725.18,0.25,23164.98
ORD721866,7/7/2024,East,Daniel,Furniture,Sofa,38,222.32,8448.16,0.26,3973.78
ORD350351,4/10/2023,West,Emmanuel,Electronics,Tablet,21,222.44,4671.24,0.02,3599.49
ORD347678,1/7/2023,South,Stephen,Stationery,Pen,36,880.15,31685.4,0.29,18775.4
ORD552782,1/7/2023,West,Richard,Groceries,Oil,18,1282.74,23089.32,0.07,13144.51
ORD792599,12/25/2025,West,Kwame,Clothing,Dress,42,573.45,24084.9,0.18,17319.12
ORD722808,9/21/2023,West,Stephen,Furniture,Sofa,48,1397.43,67076.64,0.28,30259.33
ORD857378,7/27/2025,South,Josephine,Clothing,T-shirt,1,1032.32,1032.32,0.28,636.62
ORD492354,9/4/2023,South,Michael,Furniture,Desk,42,1332.03,55945.26,0.28,28589.04
ORD128279,11/24/2024,South,Richard,Stationery,Marker,14,462.6,6476.4,0.11,4960.23
ORD129622,10/28/2024,West,Stephen,Stationery,Notebook,38,1645.11,62514.18,0.07,47704.5
ORD966990,9/24/2023,South,Richard,Furniture,Desk,18,891.26,16042.68,0.23,10232.58
ORD438922,10/7/2025,North,Michael,Clothing,Dress,14,1253.58,17550.12,0.24,10630.35
ORD168881,11/26/2025,South,Kofi,Clothing,Dress,19,658.6,12513.4,0.04,8906
ORD476405,5/23/2024,West,Ama,Electronics,Tablet,1,1264.67,1264.67,0.21,897.17
ORD187585,4/2/2024,North,Sarah,Clothing,Jacket,13,1433.43,18634.59,0.27,8442.27
ORD409538,1/30/2025,South,Daniel,Groceries,Milk,10,1443.16,14431.6,0.05,8975.2
ORD342100,2/5/2024,South,Josephine,Groceries,Bread,32,205.66,6581.12,0.21,3550.01
ORD674533,1/10/2024,West,Josephine,Electronics,Camera,11,875.2,9627.2,0.29,4614.25
ORD260602,10/4/2025,West,Emmanuel,Groceries,Rice,27,524.11,14150.97,0.15,8756.29
ORD576756,6/13/2023,South,Priscilla,Clothing,Jeans,17,387.65,6590.05,0.26,3762.93
ORD491759,8/16/2025,North,Josephine,Furniture,Cabinet,22,85.36,1877.92,0.04,1137.07
ORD324074,10/22/2025,North,Richard,Electronics,Tablet,20,911.48,18229.6,0.03,13584.78
ORD965266,10/24/2024,North,Priscilla,Groceries,Oil,43,17.62,757.66,0.21,502.74
ORD397757,2/28/2023,South,Stephen,Furniture,Cabinet,15,1073.51,16102.65,0.25,9360.27
ORD323778,3/4/2023,North,Josephine,Clothing,Jeans,49,207.05,10145.45,0,7466.24
ORD271951,10/24/2023,South,Daniel,Electronics,Smartphone,19,37.55,713.45,0.03,583.81
ORD766009,5/31/2023,West,Stephen,Furniture,Desk,8,1450.43,11603.44,0.01,9929.99
ORD738909,11/9/2025,East,Kofi,Stationery,Notebook,37,1038.7,38431.9,0.12,28779.48
ORD671494,10/18/2025,South,Richard,Clothing,Jeans,37,1907.86,70590.82,0.25,44884.44
ORD295782,2/18/2023,North,Evelyn,Clothing,T-shirt,3,245.6,736.8,0.18,432.47
ORD943591,6/4/2024,North,Ama,Stationery,Notebook,19,1230.79,23385.01,0.01,17454.65
ORD854574,4/18/2023,West,Evelyn,Stationery,Marker,29,713.85,20701.65,0.06,15579.56
ORD661339,11/23/2023,North,Daniel,Groceries,Milk,13,911.86,11854.18,0.03,10161.68
ORD914578,7/24/2025,East,Kofi,Furniture,Chair,42,1304.59,54792.78,0.1,35376.43
ORD497779,5/13/2025,West,Emmanuel,Furniture,Sofa,14,889.97,12459.58,0.18,7343.98
ORD361121,1/4/2025,South,Ama,Stationery,Pen,42,104.09,4371.78,0.23,2785
ORD789381,11/26/2025,West,Evelyn,Stationery,Notebook,28,1540.3,43128.4,0.21,29436.96
ORD683425,7/21/2023,East,Kofi,Clothing,Jeans,38,1480.34,56252.92,0.11,44143.86
ORD373620,3/31/2024,West,Stephen,Furniture,Chair,1,866.29,866.29,0.1,595.07
ORD477284,6/4/2025,East,Sarah,Stationery,Notebook,40,1187.12,47484.8,0.01,37319.23
ORD683798,11/13/2024,West,Yaw,Electronics,Laptop,26,1955.24,50836.24,0.05,36296.95
ORD654467,3/25/2025,North,Josephine,Stationery,Pen,28,309.95,8678.6,0.1,6435.29
ORD588013,12/21/2025,North,Daniel,Stationery,Pen,40,374.9,14996,0.12,8168.89
ORD723373,1/19/2025,East,Ama,Groceries,Bread,45,1002.79,45125.55,0.25,23829.97
ORD841187,4/14/2024,East,Evelyn,Groceries,Bread,48,131.57,6315.36,0.29,2723.6
ORD760899,8/19/2025,South,Emmanuel,Furniture,Desk,26,57.37,1491.62,0.26,944.46
ORD945299,12/29/2025,East,Daniel,Clothing,Jeans,32,1733.65,55476.8,0.16,30861.08
ORD659774,2/20/2023,North,Kofi,Clothing,Jeans,37,1655.05,61236.85,0.19,34771.03
ORD996303,2/2/2025,South,Kwame,Stationery,Pencil,46,1468.32,67542.72,0.18,49102.36
ORD703596,3/30/2024,West,Daniel,Clothing,T-shirt,31,1485.19,46040.89,0.04,28908.15
ORD962925,10/30/2023,West,Yaw,Furniture,Chair,50,1650.93,82546.5,0.14,60430.92
ORD228050,5/31/2023,South,Anita,Groceries,Rice,38,678.33,25776.54,0.18,18159.55
ORD955749,4/5/2023,South,Priscilla,Furniture,Desk,30,1043.34,31300.2,0.11,20985.72
ORD464352,4/27/2024,North,Daniel,Electronics,Camera,6,38.76,232.56,0.28,124.48
ORD350455,4/27/2025,East,Josephine,Electronics,Tablet,23,1600.61,36814.03,0.21,21965.75
ORD175667,10/8/2024,North,Priscilla,Clothing,Jacket,21,571.88,12009.48,0.25,5576.83
ORD596294,10/9/2025,South,Sarah,Electronics,Smartphone,40,345.38,13815.2,0.27,6884.34
ORD823760,6/25/2023,North,Josephine,Stationery,Pen,25,1793.52,44838,0.22,21944.58
ORD672864,12/5/2023,North,Emmanuel,Clothing,T-shirt,26,1074.23,27929.98,0.01,17288.37
ORD329585,9/19/2023,East,Grace,Clothing,Jeans,35,1720.6,60221,0.27,34172.1
ORD906232,11/26/2025,West,Kofi,Groceries,Bread,24,569.6,13670.4,0.11,10320.8
ORD844698,5/1/2024,North,Grace,Groceries,Bread,8,1675.76,13406.08,0.17,7380.36
ORD857662,11/14/2024,East,Emmanuel,Stationery,Pencil,20,206.35,4127,0,2969.31
ORD958134,7/1/2025,North,Josephine,Electronics,Tablet,3,659.07,1977.21,0.07,1503.59
ORD691034,9/11/2025,North,Sarah,Electronics,Camera,22,1028.96,22637.12,0.02,15435.2
ORD519800,4/23/2025,East,Evelyn,Clothing,Jacket,25,1598.85,39971.25,0.13,23165.9
ORD583854,12/29/2023,West,Kofi,Furniture,Desk,32,88.88,2844.16,0.15,1797.29
ORD280245,2/15/2023,East,Kofi,Electronics,Tablet,29,774.44,22458.76,0,20132.47
ORD404675,6/21/2025,North,Priscilla,Electronics,Camera,35,198.64,6952.4,0.2,4287.65
ORD981551,11/7/2025,East,Priscilla,Stationery,Notebook,17,1332.6,22654.2,0.03,17820.8
ORD706360,4/22/2024,West,Anita,Furniture,Cabinet,32,236.17,7557.44,0.13,4215.85
ORD691149,4/30/2025,North,Emmanuel,Stationery,Pen,25,268.22,6705.5,0.16,4040.61
ORD433503,3/10/2024,South,Michael,Stationery,Marker,16,1359.08,21745.28,0.04,14431.53
ORD566251,11/14/2025,West,Sarah,Furniture,Cabinet,10,1574.88,15748.8,0.13,8784.05
ORD316938,2/28/2024,South,Stephen,Clothing,Dress,45,1328.08,59763.6,0.25,38768.3
ORD441784,7/2/2023,East,Kofi,Furniture,Chair,36,125.4,4514.4,0.26,2175.96
ORD826116,9/11/2023,South,Daniel,Groceries,Bread,15,71.64,1074.6,0.26,643.68
ORD718622,1/28/2025,South,Josephine,Stationery,Pencil,29,1441.88,41814.52,0.15,24820.78
ORD552617,12/5/2025,East,Ama,Clothing,Jeans,8,439.04,3512.32,0.09,2143.48
ORD267079,7/21/2025,South,Ama,Clothing,Jeans,27,438.1,11828.7,0.01,7537.72
ORD416700,5/25/2025,North,Richard,Groceries,Milk,42,784.47,32947.74,0.1,21543.52
ORD304222,1/14/2024,North,Michael,Stationery,Pencil,45,954.89,42970.05,0.17,28671.7
ORD726529,4/21/2025,East,Josephine,Furniture,Chair,50,883.05,44152.5,0.3,18826.55
ORD415817,2/5/2023,South,Stephen,Stationery,Notebook,9,1473.35,13260.15,0.26,7473.43
ORD489255,1/26/2024,South,Evelyn,Electronics,Laptop,34,135.55,4608.7,0.24,2549.91
ORD444843,4/5/2024,East,Emmanuel,Stationery,Pencil,42,678.07,28478.94,0.15,15973.28
ORD969916,3/16/2024,South,Yaw,Stationery,Pencil,28,523.4,14655.2,0.03,9247.37
ORD823469,10/9/2025,East,Priscilla,Stationery,Notebook,28,1190.93,33346.04,0.08,19731.42
ORD101239,7/24/2023,West,Grace,Electronics,Smartphone,8,735,5880,0.28,3733.43
ORD951797,1/2/2023,East,Ama,Furniture,Sofa,17,789.15,13415.55,0.01,11130.13
ORD731532,8/14/2025,South,Anita,Electronics,Smartphone,22,739.81,16275.82,0.04,11339.2
ORD387503,5/20/2025,West,Kofi,Electronics,Tablet,48,450.39,21618.72,0.17,15609.48
ORD214131,11/18/2024,West,Stephen,Clothing,Jacket,10,1194.94,11949.4,0.06,8920.41
ORD504118,8/13/2023,South,Sarah,Furniture,Desk,19,136.49,2593.31,0.03,2221.69
ORD693341,9/4/2023,South,Grace,Electronics,Camera,29,7.29,211.41,0.26,124.28
ORD937502,12/11/2023,South,Kwame,Furniture,Sofa,29,343.68,9966.72,0.07,7748.83
ORD849162,3/10/2023,West,Kwame,Clothing,Jeans,6,9.42,56.52,0.15,33.2
ORD191021,8/26/2023,East,Ama,Electronics,Laptop,33,1304.21,43038.93,0.11,23789.19
ORD994013,5/16/2024,East,Sarah,Furniture,Desk,32,830.72,26583.04,0.15,15696.97
ORD703179,7/10/2024,South,Michael,Furniture,Cabinet,25,1977.2,49430,0.29,29730.05
ORD978858,5/23/2024,South,Priscilla,Clothing,Jacket,17,911.58,15496.86,0.12,11287.36
ORD187334,10/15/2023,South,Kofi,Groceries,Milk,41,1120.26,45930.66,0.26,24622.75
ORD457364,3/23/2025,East,Priscilla,Groceries,Oil,11,1108.44,12192.84,0.3,5263.53
ORD948005,12/11/2024,South,Sarah,Stationery,Pen,41,1268.14,51993.74,0.19,33400.97
ORD743375,3/9/2024,North,Josephine,Furniture,Desk,22,253.09,5567.98,0,3981.6
ORD508244,2/22/2023,North,Grace,Electronics,Laptop,9,1802.31,16220.79,0.14,8515.07
ORD263909,6/8/2024,East,Yaw,Stationery,Marker,27,49.06,1324.62,0.24,677.09
ORD979455,5/15/2023,North,Kwame,Groceries,Rice,33,135.46,4470.18,0.1,2682.37
ORD937243,8/6/2023,South,Stephen,Electronics,Camera,42,747.23,31383.66,0.21,20856.84
ORD836786,11/14/2023,West,Michael,Furniture,Chair,36,1824.89,65696.04,0.15,48207.78
ORD361351,2/21/2024,South,Stephen,Clothing,T-shirt,49,13.89,680.61,0.03,482.6
ORD142264,10/3/2025,North,Michael,Clothing,Jacket,1,1307.45,1307.45,0.16,828.56
ORD145672,8/11/2024,East,Ama,Electronics,Camera,49,578.52,28347.48,0.05,16600.87
ORD714445,5/14/2023,West,Anita,Electronics,Camera,21,1555.06,32656.26,0.23,16256.84
